ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Industry,Gas_Type,Scale,F2010Q1,F2010Q2,F2010Q3,F2010Q4,F2011Q1,F2011Q2,F2011Q3,F2011Q4,F2012Q1,F2012Q2,F2012Q3,F2012Q4,F2013Q1,F2013Q2,F2013Q3,F2013Q4,F2014Q1,F2014Q2,F2014Q3,F2014Q4,F2015Q1,F2015Q2,F2015Q3,F2015Q4,F2016Q1,F2016Q2,F2016Q3,F2016Q4,F2017Q1,F2017Q2,F2017Q3,F2017Q4,F2018Q1,F2018Q2,F2018Q3,F2018Q4,F2019Q1,F2019Q2,F2019Q3,F2019Q4,F2020Q1,F2020Q2,F2020Q3,F2020Q4,F2021Q1,F2021Q2,F2021Q3,F2021Q4,F2022Q1,F2022Q2
648,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Carbon dioxide,Units,21.20700026,27.45190659,26.54063168,23.91954414,24.96210911,22.98925267,22.42060563,24.83380424,28.10753747,26.39832902,26.7615653,24.00152411,24.94279911,25.78246893,24.93788715,25.4936403,26.04034707,25.55565354,25.93040089,25.15286539,26.9466347,24.03749913,25.33484725,24.96212017,25.54630959,26.21000709,25.86319058,27.12731354,30.1105546,27.55705935,28.40357358,32.40257824,32.43633934,34.00472024,32.90700018,31.84701493,32.7540665,28.37918241,26.31471117,26.50031506,28.07538461,25.84139435,24.68979189,26.7045632,27.21817428,27.19783033,26.61974432,29.25347349,33.20414899,29.55100924
649,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Fluorinated gases,Units,2.641994325,2.874239671,3.035294752,3.085636628,2.518393913,2.7792299,3.154150216,3.353964363,3.046404796,3.010611746,3.102713238,2.961340828,3.165713774,3.096066474,3.006740755,3.195925124,3.076442036,3.353940353,3.528920936,3.513405733,3.829447129,3.56325324,3.583353512,3.781107757,3.767834896,4.155996343,4.506404156,4.27703571,4.534689837,4.642226632,4.401927753,4.885028111,5.007713729,5.149834031,5.170225757,5.345206668,5.118833092,5.687926765,5.745355059,6.073313364,6.498394895,5.163606293,6.417251899,6.51889426,6.537734571,6.707612497,6.673541945,6.845787583,6.752213291,6.810687656
650,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Greenhouse gas,Units,33.28603204,44.54253898,43.2713295,37.70048492,38.66611124,36.11968628,35.57066162,38.22731238,44.17730367,40.35522865,40.9128728,37.34608341,39.17477474,39.51849839,38.32430456,39.04117171,39.48262679,39.27315578,39.64712679,38.34564367,41.28795751,37.28079969,38.61255169,38.8424264,39.61375452,40.95474613,40.68450009,41.51563878,46.2978425,42.40124511,43.24721484,48.97862858,48.56295207,50.77591629,49.71261711,48.62958491,53.85251914,44.71218857,42.0101499,42.34627818,45.50595781,40.85091667,41.93756156,44.27961362,44.85692741,44.94654585,44.24233039,47.32305874,55.18787375,47.40105972
651,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Methane,Units,7.459820309,12.14591979,11.62522679,8.641659548,9.221616802,8.328033917,7.91975191,7.948440246,10.89758491,8.901448317,8.997371748,8.364105377,9.012956669,8.571517138,8.321828446,8.265869407,8.274354383,8.264919719,8.108143453,7.622119411,8.423912503,7.609117247,7.600110649,7.995766057,8.189385561,8.483811593,8.219673134,8.010046264,9.533699996,8.107569611,8.337074133,9.562475269,8.995692673,9.508571505,9.507164435,9.310361213,13.8186031,8.498026803,7.815764899,7.640799202,8.770904497,7.802591061,8.750122578,8.974354815,9.006377344,8.901809922,8.788674445,9.044105026,12.98044525,8.853047225
652,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Nitrous oxide,Units,1.97721715,2.070472931,2.070176275,2.053644604,1.963991411,2.023169792,2.076153856,2.09110353,2.125776497,2.044839572,2.05122251,2.019113097,2.05330519,2.068445849,2.057848209,2.085736876,2.091483305,2.098642174,2.079661511,2.057253138,2.087963182,2.07093007,2.09424028,2.103432408,2.110224479,2.104931103,2.095232222,2.101243265,2.118898061,2.094389517,2.104639375,2.12854696,2.123206327,2.112790517,2.128226737,2.127002104,2.161016448,2.14705259,2.134318777,2.131850558,2.161273803,2.043324963,2.080395197,2.081801348,2.094641218,2.139293101,2.16036968,2.179692634,2.251066211,2.186315593
653,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Carbon dioxide,Units,8.066544905,9.321007914,9.339583583,8.853106185,8.458364577,8.311444318,8.256345489,8.012709926,10.53907645,8.7485935,8.833139274,8.556200549,9.401556086,9.215786043,9.061155486,9.191516005,9.044317804,9.111391994,9.062166617,8.602171519,9.432148476,8.336038882,8.188466735,8.437112298,8.846956665,8.97185927,8.471926172,8.336331672,10.24695031,8.664776537,8.96763125,9.878512581,9.662843328,10.17047273,10.12617973,9.993436688,14.14798471,9.383214581,8.58240814,8.309124737,9.398470765,7.529644694,8.888854222,9.264860601,10.00882398,9.813690207,9.614957678,9.608902651,10.45125026,8.990345174
654,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Greenhouse gas,Units,15.20846216,21.01494367,20.50715507,17.10069212,17.23540118,16.20346487,15.75445839,15.55213075,20.92596245,17.23695543,17.41408752,16.52187489,17.98842276,17.37166701,16.97665213,17.04334176,16.89784302,16.95004281,16.7460351,15.82348237,17.4244042,15.54554643,15.38714862,16.00418739,16.60051835,17.00735484,16.27550464,15.95336148,19.30923836,16.3821258,16.90031047,18.98655244,18.24125698,19.22944276,19.19208708,18.88330313,27.30168897,17.49559735,16.05412116,15.59575983,17.72962864,14.95275716,17.17363585,17.75539151,18.54611519,18.27013898,17.9817055,18.23079852,22.8836943,17.42255826
655,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Methane,Units,7.117311518,11.66350638,11.13702637,8.219328004,8.749935694,7.865721602,7.471211415,7.512955243,10.34977433,8.459464567,8.552429908,7.938438693,8.556720636,8.125659835,7.885096033,7.821174276,7.823251801,7.807975039,7.653459144,7.192077271,7.95919903,7.180601433,7.170462467,7.538734172,7.724165317,8.006049308,7.774391231,7.587720222,9.028501923,7.687439681,7.902352145,9.075188408,8.544472045,9.024681616,9.031231704,8.855018357,13.11400349,8.079411047,7.43916631,7.254916217,8.29784435,7.396623521,8.255120207,8.461500096,8.504720706,8.424123347,8.334484173,8.589438631,12.39751929,8.403143398
656,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Nitrous oxide,Units,0.024605738,0.030429382,0.030545114,0.02825793,0.027100907,0.026298948,0.026901485,0.026465584,0.037111672,0.028897359,0.028518342,0.027235644,0.030146041,0.030221127,0.030400615,0.030651484,0.030273419,0.030675776,0.030409343,0.029233578,0.033056698,0.028906117,0.028219421,0.028340918,0.029396371,0.029446258,0.02918724,0.029309589,0.03378613,0.029909581,0.030327071,0.032851446,0.033941608,0.034288418,0.034675655,0.034848086,0.039700783,0.03297172,0.032546706,0.031718876,0.033313526,0.02648894,0.029661423,0.029030815,0.032570505,0.032325424,0.032263649,0.032457235,0.034924754,0.029069692
657,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Other Services Industries,Carbon dioxide,Units,11.35800759,13.47920026,13.5743721,12.91694349,13.25093057,12.78306713,13.03728991,12.99107808,16.33623598,13.79134885,13.69619517,13.01585938,14.38243043,14.2597906,14.24398071,14.43239634,14.80119444,14.90774651,15.08381913,14.86962757,16.12512493,15.01258963,14.85605595,14.94346953,15.7912946,15.843671,15.58585423,16.02763126,16.58028427,15.22682757,15.47876488,15.99907067,16.29999056,16.24473622,16.09729713,15.69792394,17.3357349,14.68000307,14.54966577,18.76096496,15.02684429,13.01205068,14.63584388,15.14230436,15.55627663,15.63896011,15.7128784,16.01749512,17.79517548,15.92776838
658,Northern Africa,,NANA9,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363. Accessed on 2022-11-07; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,"Greenhouse Gas Emissions (GHG); Air Emissions Accounts","Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Other Services Industries,Fluorinated gases,Units,0.169575829,0.195605328,0.197352877,0.187128286,0.187842155,0.185268018,0.182297128,0.192466439,0.220182062,0.169810205,0.17135277,0.170001603,0.187018183,0.185701692,0.18878737,0.195606209,0.192178115,0.197333447,0.197577061,0.195744175,0.214642048,0.196381895,0.191994034,0.197519012,0.195741274,0.205710477,0.210631402,0.211519819,0.223181684,0.207511077,0.205724561,0.21990089,0.211876889,0.224004816,0.228567628,0.229142989,0.253006141,0.224273733,0.224834504,0.222572387,0.246338018,0.233403399,0.238081106,0.240558839,0.241033453,0.250011323,0.250596765,0.251768585,0.266686178,0.239241842
